20210623153949,23.022419,120.22766,42%,1544,48,25.10%,0.945,26.27%,12582,90,16.944
20210623153950,23.022419,120.22766,82%,1529,47,21.96%,1.000,25.88%,12582,83,16.944
20210623153952,23.022078,120.22711,78%,1583,48,22.75%,0.930,25.88%,12582,84,16.944
20210623153954,23.022078,120.22711,79%,1648,49,22.35%,0.992,26.27%,12582,83,16.944
20210623153955,23.022078,120.22711,78%,1703,51,21.96%,1.023,25.88%,12582,78,16.944
20210623153957,23.021719,120.22652,29%,1719,53,12.16%,1.023,16.86%,12582,28,16.945
20210623153959,23.021719,120.22652,20%,1657,54,10.98%,0.945,17.25%,12582,24,16.949
20210623154000,23.021719,120.22652,18%,1677,52,16.86%,0.945,22.35%,12582,56,16.945
20210623154002,23.02133,120.22595,32%,1606,50,12.55%,0.945,16.08%,12582,28,16.945
20210623154004,23.02133,120.22595,20%,1514,50,12.16%,0.945,16.08%,12582,25,16.949
20210623154005,23.02133,120.22595,18%,1388,49,10.98%,0.945,16.08%,12582,23,16.949
20210623154007,23.020971,120.22546,18%,1170,44,11.37%,0.945,16.08%,12582,26,16.946
20210623154009,23.020971,120.22546,22%,1327,37,14.12%,0.945,16.08%,12582,35,16.946
20210623154010,23.020971,120.22546,23%,1588,30,14.12%,0.945,19.22%,12582,34,16.945
20210623154012,23.020708,120.22517,38%,1722,27,16.47%,0.945,21.57%,12582,51,16.944
20210623154014,23.020708,120.22517,43%,1828,28,16.08%,0.945,21.57%,12582,49,16.944
20210623154015,23.020708,120.22517,42%,1925,30,16.86%,1.008,21.96%,12582,50,16.944
20210623154017,23.020411,120.2249,43%,2035,31,17.25%,0.969,21.57%,12582,37,16.944
20210623154019,23.020411,120.2249,29%,2060,33,14.12%,1.055,16.08%,12582,26,16.944
20210623154020,23.020411,120.2249,20%,1943,34,13.73%,0.945,16.08%,12582,25,16.945
20210623154022,23.020073,120.22462,21%,1724,32,12.94%,0.945,16.08%,12582,27,16.944
20210623154024,23.020073,120.22462,22%,1440,28,12.16%,0.945,16.08%,12582,28,16.944
20210623154025,23.020073,120.22462,22%,1151,23,13.73%,0.945,16.08%,12582,41,16.944
20210623154027,23.019913,120.22437,36%,1122,19,13.73%,0.945,16.08%,12582,41,16.944
20210623154029,23.019913,120.22437,37%,1355,19,14.90%,0.945,20.78%,12582,54,16.944
20210623154030,23.019913,120.22437,48%,1425,20,17.25%,0.953,22.35%,12582,61,16.944
20210623154032,23.020031,120.22414,54%,1620,21,17.65%,0.945,22.35%,12582,62,16.944
20210623154034,23.020031,120.22414,55%,1643,24,14.12%,1.031,16.08%,12582,36,16.944
20210623154035,23.020031,120.22414,29%,1652,27,12.94%,0.992,16.08%,12582,29,16.944
20210623154037,23.020193,120.22385,21%,1511,27,12.55%,0.945,16.08%,12582,27,16.944
20210623154039,23.020193,120.22385,21%,1373,25,12.16%,0.945,16.08%,12582,27,16.944
20210623154040,23.020193,120.22385,22%,1234,23,11.37%,1.031,16.08%,12582,26,16.944
20210623154042,23.020353,120.22359,22%,1184,21,11.37%,1.008,16.08%,12582,26,16.944
20210623154044,23.020353,120.22359,27%,1079,19,13.73%,0.992,16.08%,12582,42,16.944
20210623154045,23.020353,120.22359,38%,1099,19,13.73%,0.969,16.08%,12582,43,16.944
20210623154047,23.020483,120.22338,40%,943,18,14.12%,1.023,16.08%,12582,52,16.944
20210623154049,23.020483,120.22338,51%,888,14,14.51%,0.984,16.08%,12582,60,16.944
20210623154050,23.020483,120.22338,56%,992,11,14.90%,1.000,16.08%,12582,57,16.944
20210623154052,23.020554,120.22327,57%,897,6,14.51%,1.031,16.08%,12582,61,16.944
20210623154054,23.020554,120.22327,53%,902,1,13.73%,0.945,16.08%,12582,55,16.944
20210623154055,23.020554,120.22327,50%,908,0,13.73%,1.000,16.08%,12582,54,16.944
20210623154057,23.020565,120.22327,51%,892,0,13.73%,0.961,16.08%,12582,53,16.944
20210623154059,23.020565,120.22327,50%,892,0,13.73%,0.945,16.08%,12582,55,16.944
20210623154100,23.020565,120.22327,50%,902,0,13.73%,0.945,16.08%,12582,55,16.944
20210623154102,23.020573,120.22327,51%,893,0,13.73%,0.953,16.08%,12582,54,16.944
20210623154104,23.020573,120.22327,51%,897,0,13.73%,0.953,16.08%,12582,56,16.944
20210623154105,23.020573,120.22327,51%,906,0,13.73%,0.977,16.08%,12582,55,16.944
20210623154107,23.02058,120.22328,49%,894,0,9.02%,0.984,19.22%,12582,60,16.943
20210623154109,23.02058,120.22328,54%,1002,1,13.73%,0.984,20.39%,12582,52,16.943
20210623154110,23.02058,120.22328,59%,1402,5,16.86%,1.016,22.35%,12582,61,16.944
20210623154112,23.020622,120.22322,51%,1454,8,16.47%,0.945,22.35%,12582,60,16.943
20210623154114,23.020622,120.22322,55%,1658,0,17.65%,0.961,22.35%,12582,61,16.943
20210623154115,23.020622,120.22322,51%,1750,16,17.25%,1.039,20.78%,12582,44,16.944
20210623154117,23.020718,120.22304,37%,1201,18,14.51%,1.047,16.08%,12582,45,16.944
20210623154119,23.020718,120.22304,42%,1140,19,14.51%,0.984,16.08%,12582,45,16.944
20210623154120,23.020718,120.22304,44%,900,18,15.29%,1.039,16.08%,12582,59,16.944
20210623154122,23.020813,120.22284,58%,1145,0,14.51%,1.031,16.08%,12582,51,16.944
20210623154124,23.020813,120.22284,48%,901,7,14.12%,1.008,16.08%,12582,52,16.944
20210623154125,23.020813,120.22284,49%,906,5,14.90%,1.008,16.08%,12582,59,16.944
20210623154127,23.020853,120.22276,58%,883,5,14.90%,0.969,16.08%,12582,61,16.944
20210623154129,23.020853,120.22276,57%,881,3,14.90%,1.008,16.08%,12582,58,16.944
20210623154130,23.020853,120.22276,53%,906,1,14.51%,1.008,16.08%,12582,57,16.944
20210623154132,23.020863,120.22275,52%,900,0,14.12%,0.961,16.08%,12582,55,16.944
20210623154134,23.020863,120.22275,52%,901,0,14.12%,1.016,16.08%,12582,57,16.944
20210623154135,23.020863,120.22275,52%,909,0,14.12%,0.961,16.08%,12582,57,16.944
20210623154137,23.020861,120.22274,52%,894,0,14.12%,1.008,16.08%,12582,58,16.944
20210623154139,23.020861,120.22274,53%,898,0,14.12%,1.000,16.08%,12582,58,16.944
20210623154140,23.020861,120.22274,53%,896,0,14.12%,1.008,16.08%,12582,57,16.944
20210623154142,23.020859,120.22273,53%,895,0,14.12%,0.969,16.08%,12582,56,16.944
20210623154144,23.020859,120.22273,53%,906,0,14.12%,0.969,16.08%,12582,56,16.944
20210623154145,23.020859,120.22273,53%,901,0,14.12%,0.977,16.08%,12582,57,16.944
20210623154147,23.020859,120.22273,53%,893,0,13.73%,0.969,16.08%,12582,58,16.944
20210623154149,23.020859,120.22273,53%,896,0,13.73%,1.000,16.08%,12582,56,16.944
20210623154150,23.020859,120.22273,53%,894,0,13.73%,0.953,16.08%,12582,56,16.944
20210623154152,23.020859,120.22273,53%,899,0,13.73%,0.969,16.08%,12582,59,16.944
